Date,Hospital_Code,Region,Hospital_Name,Type1_Attendances,Type2_Attendances,Other_Attendances,Type1_Over4hrs,Type2_Over4hrs,Other_Over4hrs,Wait_4to12hrs,Wait_12plus_hrs,Emerg_Admissions,Total_Attendances,Total_Over4hrs,Pct_Within_4hrs,Target_Failed,Year,Month,Quarter,Season
2025-03-01,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,13574,1817,567,7275,82,141,210,533,4380,13574,7275,46.4,1,2025,3,1,Spring
2025-03-01,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6650,0,3358,2977,0,47,285,45,2305,6650,2977,55.23,1,2025,3,1,Spring
2025-03-01,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,9281,0,0,1838,0,0,229,0,3249,9281,1838,80.2,1,2025,3,1,Spring
2025-03-01,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,16307,0,0,2976,0,0,885,20,2750,16307,2976,81.75,1,2025,3,1,Spring
2025-03-01,RAX,NHS ENGLAND LONDON,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,7332,0,8910,3271,0,273,273,406,2435,7332,3271,55.39,1,2025,3,1,Spring
2025-03-01,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10472,0,0,3739,0,0,487,688,3223,10472,3739,64.3,1,2025,3,1,Spring
2025-03-01,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15710,0,9620,6788,0,563,1441,926,3585,15710,6788,56.79,1,2025,3,1,Spring
2025-03-01,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,14701,541,8704,7899,0,683,1086,851,5761,14701,7899,46.27,1,2025,3,1,Spring
2025-03-01,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,16099,2536,0,5748,207,0,1161,534,5388,16099,5748,64.3,1,2025,3,1,Spring
2025-03-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5892,232,0,2541,0,0,440,223,1521,5892,2541,56.87,1,2025,3,1,Spring
2025-03-01,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6746,0,1246,3185,0,0,285,128,1909,6746,3185,52.79,1,2025,3,1,Spring
2025-03-01,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8545,0,5344,3119,0,392,897,0,2260,8545,3119,63.5,1,2025,3,1,Spring
2025-03-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,22632,945,13202,9616,1,306,1614,437,6243,22632,9616,57.51,1,2025,3,1,Spring
2025-03-01,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,9434,0,0,3256,0,0,649,35,1982,9434,3256,65.49,1,2025,3,1,Spring
2025-03-01,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5250,0,2446,2764,0,358,253,650,1598,5250,2764,47.35,1,2025,3,1,Spring
2025-03-01,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12494,1602,6644,5333,133,297,96,14,1598,12494,5333,57.32,1,2025,3,1,Spring
2025-03-01,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,8326,0,3871,3310,0,130,555,272,2574,8326,3310,60.25,1,2025,3,1,Spring
2025-03-01,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8845,0,3037,3813,0,20,549,146,1654,8845,3813,56.89,1,2025,3,1,Spring
2025-03-01,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5879,0,3998,2479,0,32,837,2,1598,5879,2479,57.83,1,2025,3,1,Spring
2025-03-01,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,19603,0,9942,8775,0,3,1047,704,4191,19603,8775,55.24,1,2025,3,1,Spring
2025-03-01,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,22642,2150,0,9943,237,0,1607,901,6467,22642,9943,56.09,1,2025,3,1,Spring
2025-03-01,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8729,0,7623,2928,0,187,819,28,4279,8729,2928,66.46,1,2025,3,1,Spring
2025-03-01,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,6143,1157,158,2759,0,0,415,293,1461,6143,2759,55.09,1,2025,3,1,Spring
2025-03-01,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,7025,0,3290,3560,0,158,728,680,1807,7025,3560,49.32,1,2025,3,1,Spring
2025-03-01,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,8165,0,798,1055,0,0,215,69,2117,8165,1055,87.08,1,2025,3,1,Spring
2025-03-01,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,13805,0,6203,6738,0,71,925,731,2693,13805,6738,51.19,1,2025,3,1,Spring
2025-03-01,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8950,0,11021,4016,0,71,499,549,2743,8950,4016,55.13,1,2025,3,1,Spring
2025-03-01,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6629,0,12512,3494,0,709,754,423,2613,6629,3494,47.29,1,2025,3,1,Spring
2025-03-01,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7416,0,1608,3330,0,0,582,457,1676,7416,3330,55.1,1,2025,3,1,Spring
2025-03-01,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8544,0,2131,3474,0,0,401,89,1795,8544,3474,59.34,1,2025,3,1,Spring
2025-03-01,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,13255,0,5119,3289,0,0,304,701,1214,13255,3289,75.19,1,2025,3,1,Spring
2025-03-01,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,12866,0,8567,3895,0,213,982,472,5766,12866,3895,69.73,1,2025,3,1,Spring
2025-03-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13584,0,0,3789,0,0,385,80,1443,13584,3789,72.11,1,2025,3,1,Spring
2025-03-01,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,7561,0,9440,3994,0,509,276,7,2678,7561,3994,47.18,1,2025,3,1,Spring
2025-03-01,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,12820,0,13288,6228,0,414,340,1326,2819,12820,6228,51.42,1,2025,3,1,Spring
2025-03-01,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,18303,0,2372,3116,0,26,793,25,5241,18303,3116,82.98,1,2025,3,1,Spring
2025-02-01,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,11528,0,0,4563,0,0,378,423,2435,11528,4563,60.42,1,2025,2,1,Winter
2025-02-01,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4546,0,10231,2115,0,28,156,1,1581,4546,2115,53.48,1,2025,2,1,Winter
2025-02-01,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,7931,0,0,3221,0,0,379,536,2563,7931,3221,59.39,1,2025,2,1,Winter
2025-02-01,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,10568,0,3847,3504,0,16,484,497,3014,10568,3504,66.84,1,2025,2,1,Winter
2025-02-01,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,16141,660,11206,7361,0,220,1511,581,3376,16141,7361,54.4,1,2025,2,1,Winter
2025-02-01,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4104,276,1584,1929,0,0,477,52,1202,4104,1929,53.0,1,2025,2,1,Winter
2025-02-01,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,7851,515,2051,3296,11,205,578,659,2110,7851,3296,58.02,1,2025,2,1,Winter
2025-02-01,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,7764,0,1625,3698,0,15,708,502,2205,7764,3698,52.37,1,2025,2,1,Winter
2025-02-01,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,7068,0,2211,3415,0,115,219,76,2799,7068,3415,51.68,1,2025,2,1,Winter
2025-02-01,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,22906,837,16926,10470,24,1686,1025,962,4110,22906,10470,54.29,1,2025,2,1,Winter
2025-02-01,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,23507,1239,1249,9141,31,149,799,962,7732,23507,9141,61.11,1,2025,2,1,Winter
2025-02-01,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,4136,318,1275,1678,0,0,207,68,1161,4136,1678,59.43,1,2025,2,1,Winter
2025-02-01,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,8651,881,2733,2191,0,2,574,124,2311,8651,2191,74.67,1,2025,2,1,Winter
2025-02-01,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,8257,0,4002,3202,0,113,1173,358,3483,8257,3202,61.22,1,2025,2,1,Winter
2025-02-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5570,0,0,1182,0,0,1,0,816,5570,1182,78.78,1,2025,2,1,Winter
2025-02-01,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,9502,321,6536,5345,0,191,704,433,4251,9502,5345,43.75,1,2025,2,1,Winter
2025-02-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5169,217,0,2298,0,0,446,162,1442,5169,2298,55.54,1,2025,2,1,Winter
2025-02-01,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,14118,0,8153,6639,0,171,1404,1069,3307,14118,6639,52.97,1,2025,2,1,Winter
2025-02-01,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,9858,86,2684,4319,0,96,402,147,3947,9858,4319,56.19,1,2025,2,1,Winter
2025-02-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,26897,0,3559,9735,0,229,2597,275,7902,26897,9735,63.81,1,2025,2,1,Winter
2025-02-01,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,8126,0,6287,4234,0,42,570,736,5129,8126,4234,47.9,1,2025,2,1,Winter
2025-02-01,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,7205,0,337,2448,0,0,383,36,2053,7205,2448,66.02,1,2025,2,1,Winter
2025-02-01,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,8415,0,4049,2555,0,239,1928,28,3464,8415,2555,69.64,1,2025,2,1,Winter
2025-02-01,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,17620,0,5691,6091,0,103,1226,43,2563,17620,6091,65.43,1,2025,2,1,Winter
2025-02-01,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,31058,282,1534,12580,0,5,2371,1657,9332,31058,12580,59.5,1,2025,2,1,Winter
2025-02-01,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9225,0,0,3070,0,0,464,289,2499,9225,3070,66.72,1,2025,2,1,Winter
2025-02-01,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,6667,0,7880,3433,0,503,292,11,2411,6667,3433,48.51,1,2025,2,1,Winter
2025-02-01,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,19778,1807,0,8352,112,0,1303,921,5806,19778,8352,57.77,1,2025,2,1,Winter
2025-02-01,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,6843,0,985,2353,0,47,724,240,2525,6843,2353,65.61,1,2025,2,1,Winter
2025-02-01,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,11973,0,9497,4297,0,648,421,1050,3543,11973,4297,64.11,1,2025,2,1,Winter
2025-02-01,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,11840,0,4341,4892,0,0,960,275,3751,11840,4892,58.68,1,2025,2,1,Winter
2025-02-01,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12788,0,13626,6764,0,131,699,547,5893,12788,6764,47.11,1,2025,2,1,Winter
2025-02-01,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,23137,451,14486,9238,7,909,1105,1691,4254,23137,9238,60.07,1,2025,2,1,Winter
2025-02-01,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5687,0,5922,3208,0,90,624,94,1715,5687,3208,43.59,1,2025,2,1,Winter
2025-02-01,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,15299,0,6647,5562,0,133,499,400,7357,15299,5562,63.64,1,2025,2,1,Winter
2025-02-01,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6236,0,2554,3576,0,44,537,475,1995,6236,3576,42.66,1,2025,2,1,Winter
2025-02-01,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,14688,0,8042,6486,0,0,80,8,4304,14688,6486,55.84,1,2025,2,1,Winter
2025-02-01,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,3892,0,451,355,0,0,7,0,984,3892,355,90.88,1,2025,2,1,Winter
2025-02-01,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,12884,0,10368,6709,0,1259,1081,750,4406,12884,6709,47.93,1,2025,2,1,Winter
2025-02-01,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,11244,0,13498,6074,0,374,993,778,5855,11244,6074,45.98,1,2025,2,1,Winter
2025-02-01,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5996,0,5491,3019,0,296,841,151,2491,5996,3019,49.65,1,2025,2,1,Winter
2025-02-01,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,7927,1109,6570,4223,0,295,943,8,3372,7927,4223,46.73,1,2025,2,1,Winter
2025-02-01,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10792,0,7401,3503,0,0,902,294,2292,10792,3503,67.54,1,2025,2,1,Winter
2025-02-01,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,4962,0,4772,2388,0,288,403,378,2201,4962,2388,51.87,1,2025,2,1,Winter
2025-02-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11981,0,0,3195,0,0,309,203,1231,11981,3195,73.33,1,2025,2,1,Winter
2025-02-01,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,9712,355,1226,3009,0,72,243,652,1793,9712,3009,69.02,1,2025,2,1,Winter
2025-02-01,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,8035,0,6880,4478,0,127,254,267,2493,8035,4478,44.27,1,2025,2,1,Winter
2025-02-01,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,9494,2262,2057,3716,15,0,528,12,2192,9494,3716,60.86,1,2025,2,1,Winter
2025-02-01,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,4700,0,0,982,0,0,0,6,979,4700,982,79.11,1,2025,2,1,Winter
2025-02-01,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11154,1621,2142,4359,0,2,836,0,3945,11154,4359,60.92,1,2025,2,1,Winter
2025-02-01,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8065,0,2886,2134,0,0,453,738,2380,8065,2134,73.54,1,2025,2,1,Winter
2025-02-01,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6292,0,1466,2296,0,62,316,392,982,6292,2296,63.51,1,2025,2,1,Winter
2025-02-01,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,14812,119,5233,6475,0,387,2042,458,3169,14812,6475,56.29,1,2025,2,1,Winter
2025-02-01,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3471,0,0,1509,0,0,192,24,1548,3471,1509,56.53,1,2025,2,1,Winter
2025-02-01,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,8215,0,0,2725,0,0,215,324,1055,8215,2725,66.83,1,2025,2,1,Winter
2025-02-01,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,6626,0,2815,3677,0,27,346,871,1781,6626,3677,44.51,1,2025,2,1,Winter
2025-02-01,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,11067,3367,6469,4982,39,361,617,364,3265,11067,4982,54.98,1,2025,2,1,Winter
2025-02-01,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,14519,1625,882,7643,70,301,214,509,4242,14519,7643,47.36,1,2025,2,1,Winter
2025-02-01,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,10816,0,8601,5066,0,168,575,271,2698,10816,5066,53.16,1,2025,2,1,Winter
2025-02-01,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9643,0,5233,4689,0,44,406,630,2413,9643,4689,51.37,1,2025,2,1,Winter
2025-02-01,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,7674,0,0,3269,0,0,763,205,2305,7674,3269,57.4,1,2025,2,1,Winter
2025-02-01,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,10784,1122,0,4900,159,0,481,11,3568,10784,4900,54.56,1,2025,2,1,Winter
2025-02-01,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,13998,2114,0,5660,175,0,1118,664,4689,13998,5660,59.57,1,2025,2,1,Winter
2025-02-01,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,9085,702,6171,3570,20,137,140,19,1883,9085,3570,60.7,1,2025,2,1,Winter
2025-02-01,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,11931,0,4589,4204,0,0,286,446,1139,11931,4204,64.76,1,2025,2,1,Winter
2025-02-01,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,9495,0,5178,4191,0,493,653,170,3531,9495,4191,55.86,1,2025,2,1,Winter
2025-02-01,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,7669,0,2834,3540,0,53,540,327,1470,7669,3540,53.84,1,2025,2,1,Winter
2025-02-01,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,12394,0,3649,4429,0,1,1027,124,3496,12394,4429,64.26,1,2025,2,1,Winter
2025-02-01,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,7722,0,6157,2739,0,623,269,707,1577,7722,2739,64.53,1,2025,2,1,Winter
2025-02-01,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6655,0,4556,3542,0,73,1015,440,1981,6655,3542,46.78,1,2025,2,1,Winter
2025-02-01,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11293,1530,4882,4249,110,5,544,35,3415,11293,4249,62.37,1,2025,2,1,Winter
2025-02-01,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,8770,0,10454,2769,0,4,116,3,3496,8770,2769,68.43,1,2025,2,1,Winter
2025-02-01,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,16929,0,8345,7999,0,7,905,862,3737,16929,7999,52.75,1,2025,2,1,Winter
2025-02-01,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8117,0,2267,2707,0,51,558,382,2905,8117,2707,66.65,1,2025,2,1,Winter
2025-02-01,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,11788,0,11781,5878,0,441,346,1177,2602,11788,5878,50.14,1,2025,2,1,Winter
2025-02-01,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,8151,0,4608,4986,0,401,924,391,3249,8151,4986,38.83,1,2025,2,1,Winter
2025-02-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,14759,0,3331,6039,0,598,803,1070,4170,14759,6039,59.08,1,2025,2,1,Winter
2025-02-01,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,16890,0,1982,3358,0,13,817,189,4950,16890,3358,80.12,1,2025,2,1,Winter
2025-02-01,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6149,0,2655,3291,0,62,532,908,1542,6149,3291,46.48,1,2025,2,1,Winter
2025-02-01,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,7854,0,9854,3654,0,116,377,579,2405,7854,3654,53.48,1,2025,2,1,Winter
2025-02-01,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,10449,0,3136,4239,0,162,891,455,2100,10449,4239,59.43,1,2025,2,1,Winter
2025-02-01,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,11724,0,3703,4853,0,0,1764,16,4006,11724,4853,58.61,1,2025,2,1,Winter
2025-02-01,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,11286,0,7671,3416,0,144,733,567,5182,11286,3416,69.73,1,2025,2,1,Winter
2025-02-01,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,22781,0,8419,9896,0,408,1156,1005,6566,22781,9896,56.56,1,2025,2,1,Winter
2025-02-01,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,10851,0,3918,4790,0,16,1386,79,3104,10851,4790,55.86,1,2025,2,1,Winter
2025-02-01,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9887,1090,3215,3010,0,86,231,348,3892,9887,3010,69.56,1,2025,2,1,Winter
2025-02-01,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5532,0,2684,2562,0,22,315,50,1931,5532,2562,53.69,1,2025,2,1,Winter
2025-02-01,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,7870,0,0,3573,0,0,572,5,2644,7870,3573,54.6,1,2025,2,1,Winter
2025-02-01,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8072,131,4653,4218,0,101,483,541,2599,8072,4218,47.75,1,2025,2,1,Winter
2025-02-01,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,8945,0,7965,3468,0,128,1280,0,1724,8945,3468,61.23,1,2025,2,1,Winter
2025-02-01,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9094,0,0,3108,0,0,359,661,2785,9094,3108,65.82,1,2025,2,1,Winter
2025-02-01,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10056,0,0,2077,0,0,278,24,1660,10056,2077,79.35,1,2025,2,1,Winter
